0;1649
1;1649
2;1726
3;1682
4;1660
5;1649
6;1649
7;1682
8;1671
9;1704
10;1682
11;1726
12;1737
13;1726
14;1726
15;1737
16;1737
17;1737
18;1660
19;1660
20;1660
21;1649
22;1682
23;1660
24;1649
25;1649
26;1693
27;1715
28;1671
29;1671
30;1671
31;1660
32;1726
33;1726
34;1704
35;1726
36;1726
37;1649
38;1693
39;1638
40;1638
41;1638
42;1671
43;1660
44;1660
45;1660
46;1671
47;1671
48;1660
49;1660
50;1660
51;1660
52;1682
53;1682
54;1682
55;1682
56;1682
57;1671
58;1682
59;1671
60;1660
61;1671
62;1671
63;1693
64;1682
65;1693
66;1704
67;1671
68;1671
69;1671
70;1671
71;1671
72;1671
73;1671
74;1682
75;1682
76;1682
77;1693
78;1693
79;1693
80;1693
81;1693
82;1671
83;1671
84;1671
85;1682
86;1682
87;1704
88;1693
89;1693
90;1693
91;1693
92;1682
93;1660
94;1660
95;1671
96;1649
97;1649
98;1649
99;1660
100;1649
101;1649
102;1649
103;1649
104;1660
105;1649
106;1660
107;1660
108;1649
109;1660
110;1638
111;1660
112;1660
113;1660
114;1649
115;1660
116;1704
117;1693
118;1660
119;1660
120;1660
121;1660
122;1660
123;1671
124;1671
125;1638
126;1638
127;1649
128;1671
129;1660
130;1660
131;1671
132;1660
133;1660
134;1638
135;1638
136;1627
137;1616
138;1627
139;1616
140;1616
141;1627
142;1638
143;1627
144;1627
145;1649
146;1627
147;1627
148;1627
149;1616
150;1638
151;1638
152;1627
153;1616
154;1627
155;1627
156;1627
157;1627
158;1627
159;1616
160;1627
161;1627
162;1627
163;1627
164;1638
165;1605
166;1638
167;1638
168;1649
169;1638
170;1638
171;1638
172;1638
173;1638
174;1638
175;1627
176;1638
177;1638
178;1638
179;1649
180;1649
181;1638
182;1638
183;1627
184;1616
185;1616
186;1616
187;1616
188;1616
189;1616
190;1616
191;1616
192;1616
193;1605
194;1605
195;1605
196;1616
197;1605
198;1627
199;1627
200;1605
201;1616
202;1616
203;1627
204;1616
205;1616
206;1616
207;1616
208;1616
209;1627
210;1627
211;1627
212;1627
213;1616
214;1627
215;1627
216;1627
217;1616
218;1616
219;1605
220;1616
221;1616
222;1605
223;1616
224;1605
225;1616
226;1605
227;1616
228;1616
229;1605
230;1616
231;1605
232;1605
233;1605
234;1605
235;1605
236;1605
237;1605
238;1616
239;1616
240;1616
241;1616
242;1616
243;1616
244;1616
245;1616
246;1616
247;1605
248;1605
249;1605
250;1605
251;1616
252;1627
253;1627
254;1627
255;1616
256;1616
257;1627
258;1616
259;1605
260;1616
261;1616
262;1616
263;1638
264;1616
265;1616
266;1616
267;1616
268;1638
269;1616
270;1616
271;1638
272;1616
273;1616
274;1616
275;1616
276;1616
277;1616
278;1616
279;1616
280;1616
281;1616
282;1616
283;1616
284;1616
285;1616
286;1605
287;1616
288;1627
289;1616
290;1616
291;1605
292;1605
293;1616
294;1605
295;1605
296;1605
297;1605
298;1605
299;1605
300;1605
301;1605
302;1605
303;1605
304;1605
305;1605
306;1594
307;1605
308;1605
309;1605
310;1616
311;1605
312;1616
313;1616
314;1616
315;1594
316;1605
317;1605
318;1594
319;1594
320;1594
321;1605
322;1594
323;1605
324;1616
325;1605
326;1616
327;1594
328;1594
329;1594
330;1605
331;1605
332;1616
333;1616
334;1616
335;1616
336;1616
337;1616
338;1616
339;1616
340;1616
341;1616
342;1605
343;1605
344;1616
345;1616
346;1616
347;1616
348;1616
349;1616
350;1616
351;1616
352;1616
353;1616
354;1594
355;1594
356;1594
357;1594
358;1594
359;1594
360;1594
361;1594
362;1594
363;1594
364;1594
365;1594
366;1594
367;1594
368;1594
369;1594
370;1594
371;1594
372;1594
373;1594
374;1594
375;1594
376;1594
377;1594
378;1594
379;1594
380;1594
381;1594
382;1594
383;1594
384;1594
385;1594
386;1594
387;1594
388;1594
389;1594
390;1594
391;1594
392;1594
393;1594
394;1594
395;1594
396;1594
397;1594
398;1594
399;1594
400;1594
401;1594
402;1583
403;1594
404;1594
405;1594
406;1594
407;1594
408;1594
409;1594
410;1594
411;1594
412;1594
413;1594
414;1605
415;1594
416;1583
417;1583
418;1594
419;1594
420;1594
421;1594
422;1594
423;1594
424;1605
425;1594
426;1594
427;1594
428;1594
429;1594
430;1594
431;1594
432;1594
433;1616
434;1616
435;1594
436;1594
437;1594
438;1594
439;1594
440;1594
441;1594
442;1594
443;1594
444;1594
445;1594
446;1594
447;1583
448;1594
449;1605
450;1594
451;1605
452;1594
453;1594
454;1594
455;1594
456;1594
457;1594
458;1594
459;1594
460;1594
461;1594
462;1594
463;1594
464;1594
465;1594
466;1583
467;1572
468;1572
469;1572
470;1572
471;1572
472;1572
473;1572
474;1572
475;1572
476;1583
477;1583
478;1583
479;1583
480;1583
481;1583
482;1583
483;1583
484;1583
485;1583
486;1594
487;1583
488;1572
489;1594
490;1572
491;1572
492;1572
493;1572
494;1583
495;1583
496;1583
497;1583
498;1583
499;1583
500;1583
501;1583
502;1583
503;1583
504;1583
505;1583
506;1583
507;1583
508;1583
509;1583
510;1594
511;1583
512;1583
513;1583
514;1583
515;1583
516;1583
517;1583
518;1583
519;1583
520;1583
521;1583
522;1583
523;1583
524;1605
525;1605
526;1583
527;1583
528;1594
529;1583
530;1594
531;1594
532;1583
533;1583
534;1583
535;1583
536;1583
537;1583
538;1583
539;1583
540;1583
541;1583
542;1583
543;1583
544;1583
545;1583
546;1583
547;1583
548;1583
549;1583
550;1583
551;1583
552;1583
553;1583
554;1583
555;1583
556;1583
557;1583
558;1583
559;1583
560;1594
561;1594
562;1594
563;1594
564;1594
565;1594
566;1594
567;1594
568;1594
569;1594
570;1583
571;1583
572;1594
573;1594
574;1583
575;1583
576;1594
577;1594
578;1594
579;1605
580;1594
581;1594
582;1594
583;1583
584;1583
585;1583
586;1594
587;1594
588;1594
589;1594
590;1594
591;1594
592;1594
593;1594
594;1594
595;1605
596;1605
597;1594
598;1594
599;1605
600;1605
601;1605
602;1605
603;1616
604;1594
605;1594
606;1594
607;1594
608;1605
609;1594
610;1583
611;1583
612;1583
613;1583
614;1572
615;1572
616;1583
617;1572
618;1583
619;1583
620;1572
621;1583
622;1583
623;1572
624;1583
625;1583
626;1583
627;1583
628;1583
629;1594
630;1583
631;1583
632;1594
633;1594
634;1594
635;1583
636;1583
637;1594
638;1605
639;1605
640;1583
641;1583
642;1583
643;1594
644;1594
645;1583
646;1594
647;1583
648;1605
649;1605
650;1594
651;1594
652;1583
653;1583
654;1594
655;1594
656;1594
657;1594
658;1594
659;1594
660;1594
661;1594
662;1594
663;1594
664;1594
665;1594
666;1594
667;1594
668;1583
669;1583
670;1583
671;1583
672;1583
673;1583
674;1583
675;1583
676;1583
677;1583
678;1583
679;1583
680;1583
681;1583
682;1583
683;1583
684;1583
685;1583
686;1583
687;1583
688;1583
689;1583
690;1583
691;1583
692;1605
693;1605
694;1605
695;1605
696;1605
697;1583
698;1583
699;1583
700;1583
701;1583
702;1583
703;1583
704;1594
705;1583
706;1583
707;1583
708;1583
709;1583
710;1583
711;1583
712;1583
713;1583
714;1583
715;1583
716;1583
717;1583
718;1583
719;1583
720;1583
721;1583
722;1583
723;1583
724;1583
725;1583
726;1583
727;1583
728;1583
729;1583
730;1594
731;1594
732;1594
733;1594
734;1594
735;1594
736;1594
737;1594
738;1594
739;1594
740;1594
741;1594
742;1583
743;1583
744;1583
745;1583
746;1583
747;1583
748;1583
749;1583
750;1583
751;1583
752;1583
753;1583
754;1583
755;1583
756;1583
757;1583
758;1583
759;1583
760;1583
761;1583
762;1583
763;1583
764;1583
765;1583
766;1583
767;1583
768;1583
769;1583
770;1583
771;1583
772;1605
773;1583
774;1583
775;1583
776;1583
777;1583
778;1583
779;1583
780;1583
781;1583
782;1583
783;1583
784;1583
785;1583
786;1583
787;1583
788;1583
789;1583
790;1583
791;1583
792;1583
793;1605
794;1605
795;1605
796;1605
797;1605
798;1605
799;1583
800;1583
801;1583
802;1583
803;1594
804;1594
805;1594
806;1594
807;1594
808;1594
809;1594
810;1594
811;1594
812;1594
813;1594
814;1594
815;1583
816;1583
817;1594
818;1594
819;1583
820;1583
821;1583
822;1583
823;1583
824;1583
825;1583
826;1583
827;1583
828;1583
829;1583
830;1583
831;1583
832;1594
833;1594
834;1594
835;1594
836;1572
837;1572
838;1572
839;1572
840;1583
841;1572
842;1572
843;1572
844;1572
845;1572
846;1572
847;1572
848;1572
849;1572
850;1572
851;1572
852;1583
853;1583
854;1572
855;1583
856;1583
857;1583
858;1594
859;1594
860;1594
861;1583
862;1583
863;1572
864;1572
865;1572
866;1572
867;1572
868;1572
869;1572
870;1572
871;1572
872;1583
873;1572
874;1583
875;1583
876;1583
877;1572
878;1572
879;1572
880;1583
881;1583
882;1583
883;1572
884;1572
885;1572
886;1572
887;1572
888;1572
889;1583
890;1594
891;1594
892;1594
893;1594
894;1594
895;1594
896;1594
897;1594
898;1594
899;1594
900;1594
901;1594
902;1594
903;1594
904;1616
905;1616
906;1616
907;1616
908;1616
909;1616
910;1605
911;1616
912;1616
913;1616
914;1616
915;1616
916;1605
917;1616
918;1616
919;1616
920;1616
921;1616
922;1616
923;1616
924;1616
925;1638
926;1638
927;1638
928;1627
929;1627
930;1638
931;1627
932;1627
933;1638
934;1638
935;1638
936;1638
937;1638
938;1638
939;1638
940;1616
941;1616
942;1627
943;1638
944;1638
945;1638
946;1638
947;1638
948;1638
949;1638
950;1638
951;1638
952;1638
953;1638
954;1638
955;1638
956;1627
957;1616
958;1616
959;1638
960;1638
961;1638
962;1638
963;1627
964;1627
965;1627
966;1627
967;1627
968;1638
969;1638
970;1638
971;1638
972;1638
973;1638
974;1638
975;1638
976;1638
977;1638
978;1638
979;1638
980;1638
981;1638
982;1638
983;1638
984;1638
985;1638
986;1638
987;1638
988;1638
989;1638
990;1638
991;1638
992;1638
993;1638
994;1638
995;1638
996;1638
997;1638
998;1638
999;1638
