0;1704
1;1770
2;1737
3;1726
4;1726
5;1726
6;1737
7;1715
8;1682
9;1726
10;1737
11;1737
12;1726
13;1715
14;1704
15;1693
16;1693
17;1704
18;1704
19;1693
20;1693
21;1704
22;1715
23;1715
24;1726
25;1759
26;1770
27;1792
28;1803
29;1759
30;1704
31;1693
32;1748
33;1726
34;1726
35;1748
36;1726
37;1748
38;1781
39;1770
40;1781
41;1737
42;1748
43;1748
44;1748
45;1748
46;1737
47;1726
48;1726
49;1715
50;1759
51;1759
52;1759
53;1759
54;1737
55;1748
56;1748
57;1759
58;1748
59;1737
60;1726
61;1748
62;1726
63;1715
64;1748
65;1759
66;1759
67;1781
68;1759
69;1759
70;1770
71;1759
72;1781
73;1781
74;1781
75;1759
76;1748
77;1781
78;1748
79;1792
80;1792
81;1803
82;1781
83;1770
84;1759
85;1759
86;1792
87;1770
88;1770
89;1770
90;1770
91;1770
92;1770
93;1759
94;1759
95;1770
96;1759
97;1770
98;1770
99;1770
100;1781
101;1781
102;1792
103;1792
104;1814
105;1792
106;1781
107;1781
108;1781
109;1781
110;1781
111;1814
112;1792
113;1803
114;1836
115;1781
116;1781
117;1781
118;1781
119;1781
120;1803
121;1792
122;1781
123;1792
124;1792
125;1803
126;1803
127;1803
128;1803
129;1803
130;1847
131;1847
132;1781
133;1814
134;1792
135;1836
136;1803
137;1814
138;1814
139;1847
140;1847
141;1847
142;1847
143;1847
144;1792
145;1792
146;1814
147;1825
148;1825
149;1825
150;1803
151;1792
152;1792
153;1803
154;1803
155;1792
156;1814
157;1814
158;1803
159;1803
160;1836
161;1836
162;1803
163;1792
164;1803
165;1803
166;1814
167;1803
168;1803
169;1781
170;1770
171;1814
172;1792
173;1792
174;1792
175;1803
176;1803
177;1792
178;1814
179;1825
180;1825
181;1814
182;1803
183;1803
184;1836
185;1836
186;1836
187;1847
188;1814
189;1803
190;1825
191;1814
192;1814
193;1814
194;1836
195;1836
196;1847
197;1836
198;1836
199;1803
200;1836
201;1836
202;1825
203;1825
204;1825
205;1847
206;1858
207;1836
208;1836
209;1814
210;1836
211;1836
212;1825
213;1803
214;1814
215;1836
216;1836
217;1814
218;1803
219;1803
220;1803
221;1814
222;1814
223;1836
224;1836
225;1825
226;1803
227;1814
228;1814
229;1836
230;1847
231;1836
232;1825
233;1825
234;1803
235;1836
236;1836
237;1825
238;1825
239;1814
240;1814
241;1847
242;1803
243;1836
244;1847
245;1803
246;1792
247;1792
248;1792
249;1814
250;1814
251;1825
252;1825
253;1814
254;1825
255;1825
256;1825
257;1858
258;1825
259;1891
260;1869
261;1858
262;1858
263;1858
264;1858
265;1891
266;1836
267;1858
268;1880
269;1858
270;1847
271;1847
272;1858
273;1869
274;1858
275;1858
276;1858
277;1858
278;1847
279;1880
280;1880
281;1858
282;1858
283;1858
284;1869
285;1880
286;1891
287;1869
288;1869
289;1858
290;1858
291;1858
292;1869
293;1891
294;1891
295;1880
296;1891
297;1880
298;1891
299;1869
300;1913
301;1891
302;1924
303;1880
304;1869
305;1880
306;1880
307;1869
308;1891
309;1891
310;1891
311;1880
312;1891
313;1847
314;1847
315;1847
316;1869
317;1858
318;1858
319;1891
320;1891
321;1913
322;1891
323;1880
324;1891
325;1891
326;1891
327;1891
328;1891
329;1891
330;1891
331;1891
332;1924
333;1924
334;1891
335;1902
336;1902
337;1913
338;1902
339;1902
340;1902
341;1913
342;1913
343;1902
344;1902
345;1902
346;1902
347;1902
348;1902
349;1902
350;1902
351;1913
352;1913
353;1902
354;1913
355;1902
356;1902
357;1913
358;1913
359;1924
360;1924
361;1924
362;1924
363;1913
364;1902
365;1968
366;1957
367;1924
368;1968
369;1968
370;1968
371;1957
372;1957
373;1968
374;1957
375;1924
376;1913
377;1924
378;1924
379;1913
380;1924
381;1935
382;1935
383;1913
384;1935
385;1968
386;1913
387;1913
388;1935
389;1946
390;1924
391;1924
392;1946
393;1946
394;1946
395;1946
396;1946
397;1990
398;1979
399;1979
400;1968
401;1946
402;1957
403;1957
404;1935
405;1957
406;1946
407;1968
408;1968
409;1957
410;1968
411;1990
412;1968
413;1968
414;1968
415;1957
416;1968
417;1968
418;1968
419;1990
420;1990
421;1979
422;1957
423;1946
424;1935
425;1935
426;1946
427;1946
428;1946
429;1968
430;1957
431;1968
432;1957
433;1946
434;1946
435;1946
436;1946
437;1946
438;1946
439;1946
440;1935
441;1935
442;1968
443;1968
444;1957
445;1957
446;1957
447;1957
448;1957
449;1957
450;1990
451;1990
452;1968
453;1968
454;1979
455;1979
456;1979
457;1979
458;1979
459;1979
460;1990
461;1979
462;1979
463;1990
464;1990
465;1968
466;1979
467;2001
468;1990
469;1990
470;1979
471;1968
472;1979
473;1979
474;1957
475;1979
476;1968
477;1979
478;1979
479;1979
480;1968
481;1968
482;1968
483;1979
484;1979
485;2001
486;1990
487;1979
488;1979
489;2001
490;1979
491;1990
492;1979
493;1968
494;1990
495;1990
496;1990
497;1979
498;1979
499;1968
500;1968
501;1990
502;1979
503;2001
504;2001
505;2001
506;2001
507;2001
508;2001
509;1990
510;1990
511;2001
512;2001
513;1990
514;2001
515;2001
516;2001
517;2001
518;2001
519;2001
520;2001
521;2001
522;2001
523;1990
524;2001
525;2012
526;2012
527;2001
528;1990
529;2001
530;1990
531;1990
532;1979
533;1990
534;1990
535;1990
536;1990
537;2012
538;2012
539;2012
540;2012
541;2012
542;2012
543;2012
544;2001
545;2012
546;2001
547;2012
548;2012
549;2012
550;2001
551;2001
552;1990
553;2001
554;2001
555;2001
556;2001
557;2001
558;2012
559;2012
560;1990
561;2001
562;2001
563;2001
564;2001
565;2001
566;2012
567;2012
568;2012
569;2001
570;2001
571;2001
572;2012
573;2012
574;2012
575;2012
576;2012
577;2001
578;2012
579;2001
580;2001
581;2001
582;2012
583;2012
584;2012
585;2012
586;2012
587;2012
588;2012
589;2012
590;2012
591;2012
592;2012
593;2012
594;2012
595;2012
596;2012
597;2012
598;2034
599;2023
600;2012
601;2012
602;2012
603;2023
604;2012
605;2012
606;2023
607;2001
608;2023
609;2012
610;2012
611;2012
612;2012
613;2012
614;2034
615;2023
616;2023
617;2023
618;2023
619;2012
620;2012
621;2012
622;2012
623;2012
624;2023
625;2012
626;2012
627;2023
628;2012
629;2012
630;2012
631;2012
632;2023
633;2023
634;2012
635;2012
636;2023
637;2023
638;2023
639;2034
640;2023
641;2023
642;2023
643;2023
644;2012
645;2012
646;2012
647;2001
648;2012
649;2012
650;2012
651;2023
652;2001
653;2001
654;2012
655;2012
656;2012
657;2012
658;2034
659;2023
660;2012
661;2012
662;2001
663;2012
664;2012
665;2023
666;2023
667;2023
668;2023
669;2012
670;2012
671;2012
672;2012
673;2001
674;2001
675;2023
676;2012
677;2012
678;2034
679;2034
680;2012
681;2012
682;2012
683;2012
684;2023
685;2023
686;2023
687;2023
688;2012
689;2012
690;2001
691;2012
692;2012
693;2012
694;2012
695;2001
696;2012
697;2012
698;2023
699;2023
700;2001
701;2012
702;2001
703;2012
704;2001
705;2001
706;2012
707;2012
708;2012
709;2023
710;2023
711;2023
712;2034
713;2023
714;2012
715;2023
716;2023
717;2034
718;2023
719;2034
720;2034
721;2034
722;2023
723;2023
724;2023
725;2023
726;2034
727;2034
728;2034
729;2034
730;2034
731;2034
732;2034
733;2034
734;2034
735;2045
736;2045
737;2045
738;2045
739;2034
740;2034
741;2023
742;2034
743;2023
744;2023
745;2045
746;2045
747;2045
748;2045
749;2034
750;2034
751;2034
752;2045
753;2045
754;2045
755;2056
756;2056
757;2045
758;2034
759;2034
760;2045
761;2056
762;2056
763;2056
764;2045
765;2045
766;2045
767;2045
768;2045
769;2056
770;2056
771;2056
772;2056
773;2045
774;2045
775;2045
776;2045
777;2045
778;2045
779;2045
780;2056
781;2056
782;2045
783;2045
784;2045
785;2045
786;2045
787;2056
788;2045
789;2056
790;2056
791;2045
792;2045
793;2045
794;2067
795;2045
796;2034
797;2034
798;2034
799;2034
800;2045
801;2045
802;2045
803;2045
804;2045
805;2034
806;2034
807;2034
808;2034
809;2045
810;2045
811;2056
812;2056
813;2056
814;2034
815;2034
816;2045
817;2034
818;2034
819;2034
820;2045
821;2045
822;2067
823;2045
824;2045
825;2056
826;2056
827;2056
828;2045
829;2056
830;2056
831;2034
832;2045
833;2045
834;2034
835;2045
836;2034
837;2045
838;2045
839;2045
840;2045
841;2045
842;2034
843;2034
844;2034
845;2034
846;2034
847;2034
848;2034
849;2045
850;2045
851;2034
852;2034
853;2045
854;2045
855;2034
856;2045
857;2034
858;2034
859;2034
860;2034
861;2034
862;2034
863;2034
864;2023
865;2023
866;2023
867;2023
868;2034
869;2034
870;2023
871;2034
872;2023
873;2034
874;2045
875;2045
876;2023
877;2034
878;2034
879;2034
880;2034
881;2034
882;2034
883;2045
884;2034
885;2023
886;2034
887;2034
888;2034
889;2034
890;2034
891;2034
892;2034
893;2034
894;2023
895;2023
896;2023
897;2023
898;2023
899;2034
900;2023
901;2023
902;2023
903;2023
904;2023
905;2023
906;2023
907;2023
908;2023
909;2023
910;2023
911;2023
912;2023
913;2023
914;2023
915;2034
916;2034
917;2034
918;2034
919;2034
920;2034
921;2023
922;2023
923;2023
924;2034
925;2023
926;2023
927;2023
928;2023
929;2023
930;2023
931;2034
932;2023
933;2034
934;2023
935;2023
936;2023
937;2023
938;2023
939;2034
940;2034
941;2045
942;2045
943;2045
