0;1737
1;1704
2;1726
3;1726
4;1693
5;1693
6;1682
7;1704
8;1693
9;1693
10;1726
11;1726
12;1704
13;1693
14;1704
15;1693
16;1693
17;1704
18;1715
19;1715
20;1726
21;1704
22;1715
23;1704
24;1726
25;1715
26;1715
27;1682
28;1704
29;1693
30;1693
31;1737
32;1715
33;1726
34;1715
35;1704
36;1704
37;1715
38;1748
39;1704
40;1726
41;1748
42;1748
43;1748
44;1726
45;1726
46;1737
47;1748
48;1726
49;1737
50;1726
51;1726
52;1704
53;1748
54;1748
55;1715
56;1748
57;1726
58;1726
59;1704
60;1715
61;1726
62;1715
63;1737
64;1737
65;1737
66;1748
67;1748
68;1748
69;1737
70;1748
71;1737
72;1759
73;1737
74;1748
75;1748
76;1792
77;1715
78;1715
79;1737
80;1737
81;1737
82;1770
83;1781
84;1748
85;1770
86;1770
87;1748
88;1726
89;1781
90;1781
91;1759
92;1759
93;1737
94;1737
95;1726
96;1726
97;1726
98;1726
99;1726
100;1726
101;1770
102;1770
103;1759
104;1770
105;1770
106;1759
107;1748
108;1748
109;1792
110;1792
111;1803
112;1814
113;1814
114;1781
115;1781
116;1803
117;1847
118;1781
119;1770
120;1759
121;1759
122;1759
123;1781
124;1803
125;1759
126;1759
127;1759
128;1748
129;1759
130;1770
131;1770
132;1814
133;1814
134;1792
135;1792
136;1781
137;1781
138;1792
139;1792
140;1781
141;1803
142;1781
143;1770
144;1781
145;1770
146;1781
147;1803
148;1836
149;1781
150;1792
151;1781
152;1781
153;1803
154;1814
155;1781
156;1781
157;1792
158;1792
159;1792
160;1770
161;1770
162;1792
163;1792
164;1770
165;1814
166;1814
167;1803
168;1803
169;1781
170;1781
171;1814
172;1792
173;1792
174;1792
175;1792
176;1792
177;1803
178;1792
179;1825
180;1847
181;1858
182;1792
183;1803
184;1792
185;1792
186;1792
187;1792
188;1770
189;1825
190;1814
191;1792
192;1792
193;1781
194;1803
195;1814
196;1814
197;1814
198;1825
199;1847
200;1814
201;1814
202;1781
203;1814
204;1814
205;1792
206;1847
207;1792
208;1792
209;1781
210;1781
211;1803
212;1858
213;1869
214;1814
215;1836
216;1803
217;1803
218;1803
219;1825
220;1836
221;1825
222;1803
223;1825
224;1814
225;1825
226;1836
227;1825
228;1814
229;1814
230;1814
231;1781
232;1825
233;1825
234;1836
235;1836
236;1803
237;1814
238;1825
239;1825
240;1814
241;1814
242;1825
243;1847
244;1825
245;1836
246;1836
247;1836
248;1858
249;1825
250;1825
251;1825
252;1814
253;1814
254;1814
255;1847
256;1814
257;1803
258;1814
259;1814
260;1803
261;1803
262;1847
263;1847
264;1836
265;1836
266;1847
267;1847
268;1847
269;1847
270;1825
271;1825
272;1836
273;1858
274;1858
275;1847
276;1836
277;1847
278;1858
279;1858
280;1858
281;1869
282;1836
283;1825
284;1825
285;1836
286;1836
287;1836
288;1836
289;1836
290;1836
291;1880
292;1836
293;1891
294;1869
295;1880
296;1847
297;1847
298;1847
299;1847
300;1858
301;1858
302;1858
303;1858
304;1847
305;1836
306;1836
307;1847
308;1847
309;1891
310;1858
311;1858
312;1858
313;1858
314;1836
315;1847
316;1836
317;1836
318;1880
319;1858
320;1847
321;1858
322;1858
323;1869
324;1869
325;1869
326;1880
327;1880
328;1880
329;1880
330;1880
331;1891
332;1891
333;1880
334;1913
335;1891
336;1891
337;1869
338;1869
339;1847
340;1847
341;1847
342;1836
343;1869
344;1880
345;1913
346;1902
