0;1704
1;1671
2;1704
3;1704
4;1693
5;1682
6;1726
7;1715
8;1726
9;1715
10;1704
11;1704
12;1715
13;1715
14;1726
15;1715
16;1737
17;1726
18;1726
19;1748
20;1704
21;1704
22;1715
23;1726
24;1748
25;1737
26;1715
27;1715
28;1704
29;1726
30;1737
31;1759
32;1704
33;1726
34;1737
35;1781
36;1748
37;1737
38;1715
39;1737
40;1748
41;1726
42;1704
43;1726
44;1759
45;1748
46;1726
47;1748
48;1715
49;1737
50;1759
51;1759
52;1770
53;1715
54;1737
55;1704
56;1737
57;1748
58;1737
59;1748
60;1748
61;1726
62;1770
63;1748
64;1759
65;1748
66;1737
67;1748
68;1748
69;1726
70;1748
71;1737
72;1759
73;1748
74;1748
75;1759
76;1770
77;1748
78;1759
79;1781
80;1770
81;1759
82;1781
83;1803
84;1792
85;1781
86;1770
87;1759
88;1792
89;1748
90;1759
91;1748
92;1781
93;1781
94;1770
95;1770
96;1759
97;1770
98;1770
99;1770
100;1781
101;1792
102;1781
103;1803
104;1792
105;1759
106;1770
107;1759
108;1814
109;1792
110;1770
111;1770
112;1781
113;1792
114;1814
115;1825
116;1814
117;1781
118;1803
119;1781
120;1781
121;1814
122;1836
123;1836
124;1836
125;1836
126;1814
127;1803
128;1803
129;1792
130;1792
131;1814
132;1814
133;1803
134;1803
135;1825
136;1825
137;1803
138;1814
139;1803
140;1792
141;1814
142;1858
143;1814
144;1792
145;1803
146;1803
147;1803
148;1803
149;1825
150;1792
151;1825
152;1803
153;1803
154;1825
155;1847
156;1803
157;1803
158;1825
159;1836
160;1825
161;1814
162;1814
163;1814
164;1825
165;1847
166;1814
167;1847
168;1825
169;1825
170;1814
171;1792
172;1847
173;1814
174;1825
175;1836
176;1825
177;1825
178;1847
179;1825
180;1847
181;1836
182;1836
183;1858
184;1825
185;1825
186;1814
187;1825
188;1825
189;1825
190;1836
191;1858
192;1847
193;1880
194;1847
195;1825
196;1825
197;1836
198;1836
199;1825
200;1836
201;1858
202;1836
203;1825
204;1825
205;1847
206;1814
207;1836
208;1825
209;1825
210;1825
211;1814
212;1847
213;1891
214;1836
215;1825
216;1836
217;1825
218;1847
219;1880
220;1847
221;1836
222;1858
223;1847
224;1847
225;1836
226;1847
227;1836
228;1858
229;1858
230;1869
231;1847
232;1836
233;1869
234;1880
235;1869
236;1847
237;1847
238;1858
239;1858
240;1836
241;1858
242;1836
243;1836
244;1836
245;1847
246;1869
247;1858
248;1858
249;1869
250;1891
251;1858
252;1858
253;1847
254;1880
255;1869
256;1869
257;1902
258;1847
259;1847
260;1847
261;1869
262;1880
263;1847
264;1858
265;1847
266;1847
267;1858
268;1880
269;1880
270;1880
271;1869
272;1847
273;1847
274;1847
275;1869
276;1891
277;1891
278;1902
279;1924
280;1880
281;1869
282;1869
283;1880
284;1880
285;1880
286;1913
287;1880
288;1924
289;1891
290;1902
291;1902
292;1913
293;1880
294;1935
295;1902
296;1924
297;1924
298;1924
299;1924
300;1891
301;1913
302;1891
303;1913
304;1924
305;1902
306;1902
307;1946
308;1946
309;1935
310;1957
311;1946
312;1957
313;1902
314;1902
315;1913
316;1924
317;1902
318;1913
319;1880
320;1902
321;1902
322;1935
323;1935
324;1902
325;1913
326;1902
327;1924
328;1891
329;1924
330;1924
331;1935
332;1946
333;1924
334;1902
335;1924
336;1924
337;1902
338;1913
339;1913
340;1935
341;1957
342;1935
343;1946
344;1924
345;1924
346;1913
347;1946
348;1935
349;1946
350;1946
351;1924
352;1946
353;1935
354;1924
355;1935
356;1946
357;1946
358;1957
359;1913
360;1968
361;1968
362;1935
363;1913
364;1924
365;1924
366;1957
367;1946
368;1946
369;1946
370;1946
371;1935
372;1946
373;1968
374;1968
375;1935
376;1957
377;1968
378;1968
379;1979
380;1935
381;1946
382;1957
383;1946
384;1935
385;1968
386;1979
387;1946
388;1957
389;1946
390;1946
391;1946
392;1935
393;1946
394;1968
395;1968
396;1968
397;1957
398;1957
399;1957
400;1968
401;1968
402;1968
403;1946
404;1957
405;1957
406;1957
407;1957
408;1946
409;1968
410;1957
411;1968
412;1990
413;1968
414;1990
415;1968
416;1990
417;1957
418;1968
419;2001
420;2001
421;1979
422;1979
423;1990
424;2012
425;2012
426;2001
427;2001
428;1979
429;1979
430;1957
431;1957
432;1990
433;1968
434;1968
435;1990
436;1990
437;1979
438;1968
439;1990
440;1968
441;1990
442;1979
443;1979
444;1979
445;1968
446;1990
447;1990
448;1979
449;1968
450;1979
451;1979
452;1990
453;2001
454;2001
455;1979
456;2001
457;2034
458;1990
459;2001
460;2012
461;1990
462;2001
463;1979
464;2012
465;2012
466;1979
467;1990
468;2001
469;2023
470;1990
471;1990
472;2012
473;2012
474;1979
475;2001
476;2001
477;2012
478;1990
479;2001
480;1990
481;2001
482;1979
483;2012
484;2012
485;1990
486;2001
487;2001
488;2001
489;2001
490;1990
491;1979
492;2023
493;2001
494;2034
495;2023
496;2023
497;2034
498;2023
499;2023
500;2001
501;2001
502;2001
503;2001
504;2001
505;1990
506;2023
507;2012
508;2001
509;2012
510;2001
511;2012
512;2012
513;2012
514;1990
515;1990
516;2012
517;1990
518;2001
519;1979
520;1979
521;2001
522;1990
523;2001
524;2023
525;2023
526;2012
527;2012
528;2023
529;2001
530;2023
531;2001
532;2023
533;2012
534;2012
535;2034
536;2012
537;2012
538;2023
539;2023
540;2023
541;2023
542;2023
543;2023
544;2045
545;2023
546;2023
547;2023
548;2023
549;2023
550;2056
551;2056
552;2023
553;2034
554;2034
555;2034
556;2045
557;2034
558;2045
559;2012
560;2023
561;2012
562;2045
563;2056
564;2045
565;2089
566;2034
567;2023
568;2023
569;2023
570;2023
571;2034
572;2023
573;2056
574;2056
575;2056
576;2034
577;2045
578;2023
579;2023
580;2023
581;2045
582;2045
583;2023
584;2045
585;2045
586;2067
587;2078
588;2078
589;2045
590;2045
591;2056
592;2056
593;2045
594;2056
595;2045
596;2045
597;2045
598;2012
599;2045
600;2034
601;2056
602;2056
603;2023
604;2023
605;2023
606;2045
607;2045
608;2056
609;2056
610;2045
611;2067
612;2045
613;2045
614;2056
615;2034
616;2034
617;2034
618;2034
619;2056
620;2034
621;2045
622;2034
623;2045
624;2056
625;2045
626;2056
627;2056
628;2056
629;2056
630;2045
631;2023
632;2056
633;2056
634;2067
635;2067
636;2067
637;2067
638;2045
639;2067
640;2056
641;2056
642;2056
643;2034
644;2045
645;2045
646;2045
647;2078
648;2067
649;2056
650;2045
651;2045
652;2056
653;2056
654;2056
655;2067
656;2067
657;2045
658;2067
659;2045
660;2067
661;2067
662;2067
663;2067
664;2078
665;2056
666;2056
667;2056
668;2067
669;2056
670;2045
671;2045
672;2045
673;2078
674;2078
675;2078
676;2078
677;2078
678;2067
679;2078
680;2067
681;2067
682;2067
683;2067
684;2067
685;2067
686;2067
687;2067
688;2067
689;2067
690;2067
691;2078
692;2067
693;2067
694;2067
695;2078
696;2078
697;2089
698;2056
699;2067
700;2100
701;2078
702;2078
703;2078
704;2089
705;2078
706;2078
707;2078
708;2067
709;2078
710;2078
711;2078
712;2078
713;2100
714;2078
715;2078
716;2078
717;2078
718;2067
719;2100
720;2089
721;2100
722;2111
723;2100
724;2089
725;2089
726;2078
727;2089
728;2089
729;2089
730;2078
731;2078
732;2067
733;2078
734;2089
735;2089
736;2100
737;2067
738;2067
739;2078
740;2067
741;2078
742;2100
